order_id,facility_id,period,pilot_flag,dropped_at,promised_at,shift,channel,line_count,low_risk_flag,hazmat_flag,cycle_minutes,error_count,rework_flag,sla_miss_flag
BL-13935,EWR-07,pilot,1,2025-04-21T14:47:12,2025-04-21T16:47:12,Swing,DTC web,3,0,0,84.3,0,0,0
BL-13936,EWR-07,pilot,1,2025-04-21T14:12:47,2025-04-21T16:12:47,Swing,Store replen,2,0,0,66.2,0,0,0
BL-13937,EWR-07,pilot,1,2025-04-21T14:45:19,2025-04-21T16:45:19,Swing,Store replen,5,0,0,93.2,0,0,0
BL-13938,EWR-07,pilot,1,2025-04-21T14:17:20,2025-04-21T16:17:20,Swing,DTC web,8,0,0,126.2,0,0,1
BL-13939,EWR-07,pilot,1,2025-04-21T14:14:11,2025-04-21T16:14:11,Swing,Store replen,2,0,0,84.5,0,0,0
BL-13940,EWR-07,pilot,1,2025-04-21T22:36:46,2025-04-22T00:36:46,Night,DTC web,2,1,0,60.0,0,0,0
BL-13941,EWR-07,pilot,1,2025-04-21T22:48:48,2025-04-22T00:48:48,Night,DTC web,9,0,0,118.4,0,0,0
BL-13942,EWR-07,pilot,1,2025-04-21T22:34:18,2025-04-22T00:34:18,Night,Marketplace,2,1,0,148.9,1,1,1
BL-13943,FNT-12,pilot,1,2025-04-21T06:23:49,2025-04-21T08:23:49,Days,Marketplace,14,0,0,99.4,0,0,0
BL-13944,FNT-12,pilot,1,2025-04-21T06:17:41,2025-04-21T08:17:41,Days,DTC web,1,1,0,92.3,0,0,0
BL-13945,FNT-12,pilot,1,2025-04-21T06:26:19,2025-04-21T08:26:19,Days,DTC web,2,0,0,51.6,0,0,0
BL-13946,FNT-12,pilot,1,2025-04-21T06:49:19,2025-04-21T08:49:19,Days,DTC web,4,0,0,75.3,0,0,0
BL-13947,FNT-12,pilot,1,2025-04-21T14:13:02,2025-04-21T16:13:02,Swing,DTC web,7,0,0,74.4,0,0,0
BL-13948,FNT-12,pilot,1,2025-04-21T14:34:02,2025-04-21T16:34:02,Swing,DTC web,2,1,0,75.9,0,0,0
BL-13949,FNT-12,pilot,1,2025-04-21T14:44:28,2025-04-21T16:44:28,Swing,Marketplace,2,1,0,64.5,0,0,0
BL-13950,FNT-12,pilot,1,2025-04-21T14:20:07,2025-04-21T16:20:07,Swing,Marketplace,4,0,0,93.6,1,1,0
BL-13951,FNT-12,pilot,1,2025-04-21T22:34:10,2025-04-22T00:34:10,Night,Store replen,6,0,0,90.5,0,0,0
BL-13952,FNT-12,pilot,1,2025-04-21T22:27:09,2025-04-22T00:27:09,Night,DTC web,3,0,0,105.1,1,1,0
BL-13953,AUS-01,pilot,1,2025-04-22T06:18:34,2025-04-22T08:18:34,Days,DTC web,3,0,0,78.1,0,0,0
BL-13954,AUS-01,pilot,1,2025-04-22T06:25:33,2025-04-22T08:25:33,Days,DTC web,5,0,0,107.8,0,0,0
BL-13955,AUS-01,pilot,1,2025-04-22T06:28:48,2025-04-22T08:28:48,Days,DTC web,7,0,1,77.2,1,1,0
BL-13956,AUS-01,pilot,1,2025-04-22T06:17:09,2025-04-22T08:17:09,Days,Marketplace,5,0,0,77.5,0,0,0
BL-13957,AUS-01,pilot,1,2025-04-22T06:49:31,2025-04-22T08:49:31,Days,DTC web,1,1,0,66.3,0,0,0
BL-13958,AUS-01,pilot,1,2025-04-22T14:32:09,2025-04-22T16:32:09,Swing,DTC web,1,1,0,69.9,0,0,0
BL-13959,AUS-01,pilot,1,2025-04-22T14:45:46,2025-04-22T16:45:46,Swing,Marketplace,5,0,0,87.3,0,0,0
BL-13960,AUS-01,pilot,1,2025-04-22T14:27:12,2025-04-22T16:27:12,Swing,DTC web,3,0,0,72.5,0,0,0
BL-13961,AUS-01,pilot,1,2025-04-22T14:43:26,2025-04-22T16:43:26,Swing,DTC web,1,1,0,37.4,0,0,0
BL-13962,AUS-01,pilot,1,2025-04-22T14:14:34,2025-04-22T16:14:34,Swing,DTC web,6,0,0,93.2,2,1,0
BL-13963,AUS-01,pilot,1,2025-04-22T14:08:21,2025-04-22T16:08:21,Swing,Marketplace,5,0,1,72.6,0,0,0
BL-13964,AUS-01,pilot,1,2025-04-22T14:31:21,2025-04-22T16:31:21,Swing,Marketplace,3,0,0,71.1,0,0,0
BL-13965,AUS-01,pilot,1,2025-04-22T22:46:19,2025-04-23T00:46:19,Night,DTC web,3,0,0,73.2,0,0,0
BL-13966,AUS-01,pilot,1,2025-04-22T22:18:32,2025-04-23T00:18:32,Night,Store replen,4,0,0,70.3,0,0,0
BL-13967,AUS-01,pilot,1,2025-04-22T22:32:28,2025-04-23T00:32:28,Night,DTC web,7,0,0,140.3,1,1,1
BL-13968,AUS-01,pilot,1,2025-04-22T22:21:00,2025-04-23T00:21:00,Night,DTC web,1,1,0,70.9,0,0,0
BL-13969,AUS-01,pilot,1,2025-04-22T22:37:12,2025-04-23T00:37:12,Night,Marketplace,1,1,0,51.6,0,0,0
BL-13970,AUS-01,pilot,1,2025-04-22T22:48:16,2025-04-23T00:48:16,Night,DTC web,13,0,0,109.1,0,0,0
BL-13971,AUS-01,pilot,1,2025-04-22T22:20:05,2025-04-23T00:20:05,Night,DTC web,8,0,0,124.2,0,0,1
BL-13972,EWR-07,pilot,1,2025-04-22T06:11:48,2025-04-22T08:11:48,Days,DTC web,4,0,0,102.7,0,0,0
BL-13973,EWR-07,pilot,1,2025-04-22T06:24:28,2025-04-22T08:24:28,Days,Store replen,4,0,0,129.2,0,0,1
BL-13974,EWR-07,pilot,1,2025-04-22T06:22:17,2025-04-22T08:22:17,Days,DTC web,12,0,0,126.4,0,0,1
BL-13975,EWR-07,pilot,1,2025-04-22T06:21:43,2025-04-22T08:21:43,Days,DTC web,1,1,0,76.0,1,1,0
BL-13976,EWR-07,pilot,1,2025-04-22T06:48:12,2025-04-22T08:48:12,Days,DTC web,8,0,0,118.8,0,0,0
BL-13977,EWR-07,pilot,1,2025-04-22T06:20:00,2025-04-22T08:20:00,Days,Marketplace,3,0,0,80.2,0,0,0
BL-13978,EWR-07,pilot,1,2025-04-22T06:18:28,2025-04-22T08:18:28,Days,DTC web,2,1,0,93.1,0,0,0
BL-13979,EWR-07,pilot,1,2025-04-22T14:23:39,2025-04-22T16:23:39,Swing,DTC web,3,0,0,78.8,0,0,0
BL-13980,EWR-07,pilot,1,2025-04-22T14:13:16,2025-04-22T16:13:16,Swing,Marketplace,3,0,0,98.9,0,0,0
BL-13981,EWR-07,pilot,1,2025-04-22T14:37:20,2025-04-22T16:37:20,Swing,DTC web,1,1,0,66.1,0,0,0
BL-13982,EWR-07,pilot,1,2025-04-22T14:50:12,2025-04-22T16:50:12,Swing,Marketplace,3,0,0,66.4,0,0,0
BL-13983,EWR-07,pilot,1,2025-04-22T14:44:38,2025-04-22T16:44:38,Swing,Marketplace,4,0,0,87.8,0,0,0
BL-13984,EWR-07,pilot,1,2025-04-22T14:40:28,2025-04-22T16:40:28,Swing,Store replen,3,0,1,79.3,0,0,0
BL-13985,EWR-07,pilot,1,2025-04-22T14:42:32,2025-04-22T16:42:32,Swing,DTC web,3,0,1,109.5,0,0,0
BL-13986,EWR-07,pilot,1,2025-04-22T14:41:26,2025-04-22T16:41:26,Swing,Store replen,5,0,0,106.4,0,0,0
BL-13987,EWR-07,pilot,1,2025-04-22T22:20:38,2025-04-23T00:20:38,Night,Marketplace,4,0,0,104.2,0,0,0
BL-13988,EWR-07,pilot,1,2025-04-22T22:09:31,2025-04-23T00:09:31,Night,Store replen,2,0,0,73.8,0,0,0
BL-13989,EWR-07,pilot,1,2025-04-22T22:31:17,2025-04-23T00:31:17,Night,DTC web,5,0,0,102.5,0,0,0
BL-13990,FNT-12,pilot,1,2025-04-22T06:51:46,2025-04-22T08:51:46,Days,Store replen,3,0,0,92.3,1,1,0
BL-13991,FNT-12,pilot,1,2025-04-22T06:49:35,2025-04-22T08:49:35,Days,Marketplace,8,0,0,117.3,1,0,0
BL-13992,FNT-12,pilot,1,2025-04-22T06:48:49,2025-04-22T08:48:49,Days,DTC web,6,0,0,78.7,0,0,0
BL-13993,FNT-12,pilot,1,2025-04-22T06:14:32,2025-04-22T08:14:32,Days,DTC web,2,1,0,76.8,0,0,0
BL-13994,FNT-12,pilot,1,2025-04-22T06:47:47,2025-04-22T08:47:47,Days,DTC web,2,1,0,72.8,1,1,0
BL-13995,FNT-12,pilot,1,2025-04-22T06:50:01,2025-04-22T08:50:01,Days,DTC web,5,0,0,72.5,0,0,0
BL-13996,FNT-12,pilot,1,2025-04-22T06:14:26,2025-04-22T08:14:26,Days,Marketplace,3,0,0,120.2,1,1,1
BL-13997,FNT-12,pilot,1,2025-04-22T14:33:43,2025-04-22T16:33:43,Swing,DTC web,8,0,0,107.9,1,1,0
BL-13998,FNT-12,pilot,1,2025-04-22T14:48:29,2025-04-22T16:48:29,Swing,DTC web,2,1,0,96.7,1,0,0
BL-13999,FNT-12,pilot,1,2025-04-22T14:32:14,2025-04-22T16:32:14,Swing,DTC web,4,0,0,78.2,0,0,0
BL-14000,FNT-12,pilot,1,2025-04-22T14:33:45,2025-04-22T16:33:45,Swing,Marketplace,5,0,0,80.1,0,0,0
BL-14001,FNT-12,pilot,1,2025-04-22T14:27:23,2025-04-22T16:27:23,Swing,DTC web,3,0,0,88.3,0,0,0
BL-14002,FNT-12,pilot,1,2025-04-22T14:44:11,2025-04-22T16:44:11,Swing,DTC web,5,0,0,71.8,0,0,0
BL-14003,FNT-12,pilot,1,2025-04-22T14:50:39,2025-04-22T16:50:39,Swing,DTC web,2,1,0,51.6,0,0,0
BL-14004,FNT-12,pilot,1,2025-04-22T14:49:46,2025-04-22T16:49:46,Swing,Marketplace,4,0,0,76.4,0,0,0
BL-14005,FNT-12,pilot,1,2025-04-22T22:22:43,2025-04-23T00:22:43,Night,Marketplace,5,0,0,81.1,0,0,0
BL-14006,FNT-12,pilot,1,2025-04-22T22:46:49,2025-04-23T00:46:49,Night,DTC web,5,0,0,107.3,0,0,0
BL-14007,FNT-12,pilot,1,2025-04-22T22:11:28,2025-04-23T00:11:28,Night,DTC web,1,0,0,94.8,1,0,0
BL-14008,AUS-01,pilot,1,2025-04-23T06:38:15,2025-04-23T08:38:15,Days,DTC web,5,0,0,67.1,0,0,0
BL-14009,AUS-01,pilot,1,2025-04-23T06:34:17,2025-04-23T08:34:17,Days,DTC web,2,1,0,104.2,1,1,0
BL-14010,AUS-01,pilot,1,2025-04-23T06:14:10,2025-04-23T08:14:10,Days,Marketplace,4,0,0,74.3,0,0,0
BL-14011,AUS-01,pilot,1,2025-04-23T06:22:43,2025-04-23T08:22:43,Days,Marketplace,5,0,1,64.4,0,0,0
BL-14012,AUS-01,pilot,1,2025-04-23T06:13:12,2025-04-23T08:13:12,Days,DTC web,1,1,0,70.5,0,0,0
BL-14013,AUS-01,pilot,1,2025-04-23T06:40:31,2025-04-23T08:40:31,Days,DTC web,5,0,0,92.1,1,1,0
BL-14014,AUS-01,pilot,1,2025-04-23T14:41:06,2025-04-23T16:41:06,Swing,Store replen,5,0,0,78.5,0,0,0
BL-14015,AUS-01,pilot,1,2025-04-23T14:23:45,2025-04-23T16:23:45,Swing,DTC web,1,0,0,90.8,0,0,0
BL-14016,AUS-01,pilot,1,2025-04-23T14:20:36,2025-04-23T16:20:36,Swing,DTC web,3,0,0,74.3,0,0,0
BL-14017,AUS-01,pilot,1,2025-04-23T14:27:11,2025-04-23T16:27:11,Swing,Marketplace,3,0,0,88.6,0,0,0
BL-14018,AUS-01,pilot,1,2025-04-23T22:22:04,2025-04-24T00:22:04,Night,DTC web,6,0,0,109.4,1,1,0
BL-14019,AUS-01,pilot,1,2025-04-23T22:44:10,2025-04-24T00:44:10,Night,DTC web,6,0,0,91.5,1,1,0
BL-14020,AUS-01,pilot,1,2025-04-23T22:09:40,2025-04-24T00:09:40,Night,DTC web,2,1,0,65.1,0,0,0
BL-14021,AUS-01,pilot,1,2025-04-23T22:17:01,2025-04-24T00:17:01,Night,DTC web,1,1,0,67.8,1,1,0
BL-14022,AUS-01,pilot,1,2025-04-23T22:38:18,2025-04-24T00:38:18,Night,DTC web,1,0,1,54.9,0,0,0
BL-14023,EWR-07,pilot,1,2025-04-23T06:13:39,2025-04-23T08:13:39,Days,DTC web,6,0,0,92.3,0,0,0
BL-14024,EWR-07,pilot,1,2025-04-23T06:47:14,2025-04-23T08:47:14,Days,DTC web,2,1,0,70.8,0,0,0
BL-14025,EWR-07,pilot,1,2025-04-23T06:48:42,2025-04-23T08:48:42,Days,DTC web,3,0,1,91.3,0,0,0
BL-14026,EWR-07,pilot,1,2025-04-23T06:32:15,2025-04-23T08:32:15,Days,DTC web,5,0,0,102.8,0,0,0
BL-14027,EWR-07,pilot,1,2025-04-23T06:39:32,2025-04-23T08:39:32,Days,DTC web,3,0,0,106.8,0,0,0
BL-14028,EWR-07,pilot,1,2025-04-23T14:46:30,2025-04-23T16:46:30,Swing,Marketplace,3,0,0,85.1,0,0,0
BL-14029,EWR-07,pilot,1,2025-04-23T14:37:12,2025-04-23T16:37:12,Swing,DTC web,7,0,0,103.9,0,0,0
BL-14030,EWR-07,pilot,1,2025-04-23T14:37:24,2025-04-23T16:37:24,Swing,DTC web,1,1,0,73.4,1,1,0
BL-14031,EWR-07,pilot,1,2025-04-23T14:31:35,2025-04-23T16:31:35,Swing,DTC web,3,0,0,108.7,1,1,0
BL-14032,EWR-07,pilot,1,2025-04-23T22:32:24,2025-04-24T00:32:24,Night,Store replen,7,0,0,139.7,1,1,1
BL-14033,EWR-07,pilot,1,2025-04-23T22:14:33,2025-04-24T00:14:33,Night,Store replen,1,0,0,83.1,1,1,0
BL-14034,EWR-07,pilot,1,2025-04-23T22:36:19,2025-04-24T00:36:19,Night,Store replen,3,0,0,86.4,0,0,0
BL-14035,EWR-07,pilot,1,2025-04-23T22:51:12,2025-04-24T00:51:12,Night,DTC web,3,0,0,94.0,0,0,0
BL-14036,EWR-07,pilot,1,2025-04-23T22:17:41,2025-04-24T00:17:41,Night,DTC web,5,0,0,76.9,0,0,0
BL-14037,EWR-07,pilot,1,2025-04-23T22:46:26,2025-04-24T00:46:26,Night,DTC web,3,0,0,92.0,0,0,0
BL-14038,EWR-07,pilot,1,2025-04-23T22:49:27,2025-04-24T00:49:27,Night,DTC web,4,0,0,79.9,0,0,0
BL-14039,EWR-07,pilot,1,2025-04-23T22:23:29,2025-04-24T00:23:29,Night,Marketplace,2,0,0,86.0,1,1,0
BL-14040,EWR-07,pilot,1,2025-04-23T22:51:31,2025-04-24T00:51:31,Night,DTC web,1,0,0,64.1,0,0,0
BL-14041,EWR-07,pilot,1,2025-04-23T22:32:11,2025-04-24T00:32:11,Night,DTC web,3,0,0,93.6,0,0,0
BL-14042,EWR-07,pilot,1,2025-04-23T22:14:25,2025-04-24T00:14:25,Night,Store replen,5,0,0,110.9,0,0,0
BL-14043,FNT-12,pilot,1,2025-04-23T06:20:22,2025-04-23T08:20:22,Days,DTC web,2,1,0,54.1,0,0,0
BL-14044,FNT-12,pilot,1,2025-04-23T06:40:11,2025-04-23T08:40:11,Days,Store replen,3,0,0,69.4,0,0,0
BL-14045,FNT-12,pilot,1,2025-04-23T06:42:17,2025-04-23T08:42:17,Days,Store replen,4,0,0,103.2,0,0,0
BL-14046,FNT-12,pilot,1,2025-04-23T06:38:30,2025-04-23T08:38:30,Days,Marketplace,3,0,0,80.7,0,0,0
BL-14047,FNT-12,pilot,1,2025-04-23T06:37:22,2025-04-23T08:37:22,Days,Marketplace,3,0,0,88.2,0,0,0
BL-14048,FNT-12,pilot,1,2025-04-23T06:12:15,2025-04-23T08:12:15,Days,DTC web,4,0,0,86.0,0,0,0
BL-14049,FNT-12,pilot,1,2025-04-23T06:42:42,2025-04-23T08:42:42,Days,Store replen,4,0,0,86.1,0,0,0
BL-14050,FNT-12,pilot,1,2025-04-23T06:21:11,2025-04-23T08:21:11,Days,Store replen,1,0,0,82.8,0,0,0
BL-14051,FNT-12,pilot,1,2025-04-23T06:15:08,2025-04-23T08:15:08,Days,Marketplace,6,0,0,91.7,0,0,0
BL-14052,FNT-12,pilot,1,2025-04-23T14:30:05,2025-04-23T16:30:05,Swing,DTC web,2,1,0,64.5,0,0,0
BL-14053,FNT-12,pilot,1,2025-04-23T14:30:46,2025-04-23T16:30:46,Swing,Marketplace,6,0,0,108.0,0,0,0
BL-14054,FNT-12,pilot,1,2025-04-23T14:35:13,2025-04-23T16:35:13,Swing,DTC web,1,1,0,82.2,1,0,0
BL-14055,FNT-12,pilot,1,2025-04-23T14:22:28,2025-04-23T16:22:28,Swing,DTC web,1,1,0,67.8,0,0,0
BL-14056,FNT-12,pilot,1,2025-04-23T14:39:15,2025-04-23T16:39:15,Swing,DTC web,4,0,0,85.8,0,0,0
BL-14057,FNT-12,pilot,1,2025-04-23T14:23:19,2025-04-23T16:23:19,Swing,Marketplace,9,0,0,101.1,0,0,0
BL-14058,FNT-12,pilot,1,2025-04-23T22:19:00,2025-04-24T00:19:00,Night,Store replen,2,0,0,85.5,0,0,0
BL-14059,FNT-12,pilot,1,2025-04-23T22:33:14,2025-04-24T00:33:14,Night,DTC web,4,0,0,116.2,1,1,0
BL-14060,FNT-12,pilot,1,2025-04-23T22:11:09,2025-04-24T00:11:09,Night,DTC web,14,0,0,133.9,0,0,1
BL-14061,FNT-12,pilot,1,2025-04-23T22:09:01,2025-04-24T00:09:01,Night,DTC web,7,0,0,115.8,0,0,0
BL-14062,AUS-01,pilot,1,2025-04-24T06:43:41,2025-04-24T08:43:41,Days,Marketplace,3,0,0,68.6,0,0,0
BL-14063,AUS-01,pilot,1,2025-04-24T06:33:32,2025-04-24T08:33:32,Days,DTC web,1,1,0,39.8,0,0,0
BL-14064,AUS-01,pilot,1,2025-04-24T06:12:05,2025-04-24T08:12:05,Days,DTC web,1,1,0,84.1,0,0,0
BL-14065,AUS-01,pilot,1,2025-04-24T06:51:44,2025-04-24T08:51:44,Days,Marketplace,5,0,0,83.9,0,0,0
BL-14066,AUS-01,pilot,1,2025-04-24T06:37:41,2025-04-24T08:37:41,Days,DTC web,1,1,0,59.4,0,0,0
BL-14067,AUS-01,pilot,1,2025-04-24T06:15:05,2025-04-24T08:15:05,Days,Marketplace,5,0,0,80.7,0,0,0
BL-14068,AUS-01,pilot,1,2025-04-24T14:41:28,2025-04-24T16:41:28,Swing,Marketplace,4,0,0,61.4,0,0,0
BL-14069,AUS-01,pilot,1,2025-04-24T14:49:07,2025-04-24T16:49:07,Swing,DTC web,4,0,1,77.7,0,0,0
BL-14070,AUS-01,pilot,1,2025-04-24T14:42:37,2025-04-24T16:42:37,Swing,Store replen,1,0,0,97.2,1,0,0
BL-14071,AUS-01,pilot,1,2025-04-24T14:09:14,2025-04-24T16:09:14,Swing,DTC web,1,1,0,37.9,0,0,0
BL-14072,AUS-01,pilot,1,2025-04-24T14:43:08,2025-04-24T16:43:08,Swing,DTC web,2,1,0,56.0,0,0,0
BL-14073,AUS-01,pilot,1,2025-04-24T14:41:23,2025-04-24T16:41:23,Swing,Store replen,5,0,0,94.4,0,0,0
BL-14074,AUS-01,pilot,1,2025-04-24T22:32:12,2025-04-25T00:32:12,Night,Marketplace,2,1,0,73.7,0,0,0
BL-14075,AUS-01,pilot,1,2025-04-24T22:20:12,2025-04-25T00:20:12,Night,Store replen,1,0,1,62.5,0,0,0
BL-14076,AUS-01,pilot,1,2025-04-24T22:39:43,2025-04-25T00:39:43,Night,DTC web,2,1,0,70.2,1,1,0
BL-14077,AUS-01,pilot,1,2025-04-24T22:13:12,2025-04-25T00:13:12,Night,DTC web,1,0,0,62.8,0,0,0
BL-14078,AUS-01,pilot,1,2025-04-24T22:28:42,2025-04-25T00:28:42,Night,Marketplace,2,1,0,60.6,0,0,0
BL-14079,AUS-01,pilot,1,2025-04-24T22:44:22,2025-04-25T00:44:22,Night,DTC web,5,0,0,95.1,0,0,0
BL-14080,EWR-07,pilot,1,2025-04-24T06:10:03,2025-04-24T08:10:03,Days,DTC web,2,0,0,83.8,0,0,0
BL-14081,EWR-07,pilot,1,2025-04-24T06:44:26,2025-04-24T08:44:26,Days,DTC web,2,1,0,85.7,1,1,0
BL-14082,EWR-07,pilot,1,2025-04-24T06:24:19,2025-04-24T08:24:19,Days,DTC web,2,0,0,87.4,0,0,0
BL-14083,EWR-07,pilot,1,2025-04-24T06:13:47,2025-04-24T08:13:47,Days,DTC web,1,1,0,56.6,0,0,0
BL-14084,EWR-07,pilot,1,2025-04-24T06:16:43,2025-04-24T08:16:43,Days,DTC web,2,0,0,100.5,1,1,0
BL-14085,EWR-07,pilot,1,2025-04-24T14:47:49,2025-04-24T16:47:49,Swing,Marketplace,9,0,0,117.4,0,0,0
BL-14086,EWR-07,pilot,1,2025-04-24T14:30:31,2025-04-24T16:30:31,Swing,Marketplace,8,0,0,94.3,0,0,0
BL-14087,EWR-07,pilot,1,2025-04-24T14:25:01,2025-04-24T16:25:01,Swing,DTC web,3,0,0,72.8,0,0,0
BL-14088,EWR-07,pilot,1,2025-04-24T14:37:37,2025-04-24T16:37:37,Swing,DTC web,11,0,0,107.5,0,0,0
BL-14089,EWR-07,pilot,1,2025-04-24T14:51:25,2025-04-24T16:51:25,Swing,DTC web,2,0,0,58.0,0,0,0
BL-14090,EWR-07,pilot,1,2025-04-24T14:47:09,2025-04-24T16:47:09,Swing,DTC web,3,0,0,73.1,0,0,0
BL-14091,EWR-07,pilot,1,2025-04-24T14:34:02,2025-04-24T16:34:02,Swing,Marketplace,2,1,0,83.3,0,0,0
BL-14092,EWR-07,pilot,1,2025-04-24T14:46:10,2025-04-24T16:46:10,Swing,Marketplace,5,0,0,98.5,0,0,0
BL-14093,EWR-07,pilot,1,2025-04-24T14:12:25,2025-04-24T16:12:25,Swing,DTC web,1,1,0,84.7,0,0,0
BL-14094,EWR-07,pilot,1,2025-04-24T14:32:11,2025-04-24T16:32:11,Swing,DTC web,5,0,0,70.4,0,0,0
BL-14095,EWR-07,pilot,1,2025-04-24T14:47:09,2025-04-24T16:47:09,Swing,DTC web,4,0,0,85.0,0,0,0
BL-14096,EWR-07,pilot,1,2025-04-24T14:30:29,2025-04-24T16:30:29,Swing,Store replen,2,0,0,75.7,0,0,0
BL-14097,EWR-07,pilot,1,2025-04-24T14:37:42,2025-04-24T16:37:42,Swing,Marketplace,13,0,0,137.6,1,1,1
BL-14098,EWR-07,pilot,1,2025-04-24T14:11:43,2025-04-24T16:11:43,Swing,DTC web,11,0,0,102.2,0,0,0
BL-14099,EWR-07,pilot,1,2025-04-24T22:09:14,2025-04-25T00:09:14,Night,Marketplace,5,0,0,95.2,0,0,0
BL-14100,EWR-07,pilot,1,2025-04-24T22:19:43,2025-04-25T00:19:43,Night,DTC web,2,1,0,113.5,0,0,0
BL-14101,EWR-07,pilot,1,2025-04-24T22:15:36,2025-04-25T00:15:36,Night,DTC web,1,1,0,70.8,0,0,0
BL-14102,EWR-07,pilot,1,2025-04-24T22:46:27,2025-04-25T00:46:27,Night,Marketplace,1,0,0,92.2,0,0,0
BL-14103,EWR-07,pilot,1,2025-04-24T22:34:43,2025-04-25T00:34:43,Night,Marketplace,2,0,0,78.3,0,0,0
BL-14104,FNT-12,pilot,1,2025-04-24T06:20:25,2025-04-24T08:20:25,Days,DTC web,5,0,0,95.1,0,0,0
BL-14105,FNT-12,pilot,1,2025-04-24T06:15:26,2025-04-24T08:15:26,Days,DTC web,4,0,0,62.7,0,0,0
BL-14106,FNT-12,pilot,1,2025-04-24T06:35:14,2025-04-24T08:35:14,Days,DTC web,3,0,0,78.9,0,0,0
BL-14107,FNT-12,pilot,1,2025-04-24T06:42:02,2025-04-24T08:42:02,Days,DTC web,4,0,0,90.8,1,0,0
BL-14108,FNT-12,pilot,1,2025-04-24T06:08:43,2025-04-24T08:08:43,Days,Marketplace,2,0,1,74.6,0,0,0
BL-14109,FNT-12,pilot,1,2025-04-24T06:12:29,2025-04-24T08:12:29,Days,DTC web,2,1,0,79.9,0,0,0
BL-14110,FNT-12,pilot,1,2025-04-24T14:21:26,2025-04-24T16:21:26,Swing,Marketplace,11,0,0,153.0,1,0,1
BL-14111,FNT-12,pilot,1,2025-04-24T14:20:01,2025-04-24T16:20:01,Swing,Marketplace,4,0,0,84.7,0,0,0
BL-14112,FNT-12,pilot,1,2025-04-24T14:31:31,2025-04-24T16:31:31,Swing,Store replen,2,0,0,92.1,0,0,0
BL-14113,FNT-12,pilot,1,2025-04-24T14:24:30,2025-04-24T16:24:30,Swing,DTC web,1,1,0,74.2,0,0,0
BL-14114,FNT-12,pilot,1,2025-04-24T14:09:47,2025-04-24T16:09:47,Swing,DTC web,4,0,0,72.9,0,0,0
BL-14115,FNT-12,pilot,1,2025-04-24T14:10:28,2025-04-24T16:10:28,Swing,DTC web,1,1,0,76.2,0,0,0
BL-14116,FNT-12,pilot,1,2025-04-24T14:43:29,2025-04-24T16:43:29,Swing,DTC web,5,0,0,107.8,0,0,0
BL-14117,FNT-12,pilot,1,2025-04-24T14:47:28,2025-04-24T16:47:28,Swing,Marketplace,2,0,0,96.1,0,0,0
BL-14118,FNT-12,pilot,1,2025-04-24T22:13:27,2025-04-25T00:13:27,Night,DTC web,1,1,0,70.0,0,0,0
BL-14119,FNT-12,pilot,1,2025-04-24T22:35:32,2025-04-25T00:35:32,Night,Marketplace,2,0,0,85.1,0,0,0
BL-14120,AUS-01,pilot,1,2025-04-25T06:13:27,2025-04-25T08:13:27,Days,Marketplace,2,1,0,70.4,0,0,0
BL-14121,AUS-01,pilot,1,2025-04-25T06:48:22,2025-04-25T08:48:22,Days,Marketplace,4,0,0,93.5,0,0,0
BL-14122,AUS-01,pilot,1,2025-04-25T06:18:30,2025-04-25T08:18:30,Days,DTC web,3,0,0,84.0,0,0,0
BL-14123,AUS-01,pilot,1,2025-04-25T06:12:33,2025-04-25T08:12:33,Days,DTC web,3,0,0,74.6,0,0,0
BL-14124,AUS-01,pilot,1,2025-04-25T06:51:07,2025-04-25T08:51:07,Days,Marketplace,6,0,0,94.6,1,1,0
BL-14125,AUS-01,pilot,1,2025-04-25T06:18:02,2025-04-25T08:18:02,Days,Marketplace,4,0,0,70.9,0,0,0
BL-14126,AUS-01,pilot,1,2025-04-25T06:18:03,2025-04-25T08:18:03,Days,Store replen,4,0,0,71.1,0,0,0
BL-14127,AUS-01,pilot,1,2025-04-25T06:34:26,2025-04-25T08:34:26,Days,DTC web,2,1,0,54.9,0,0,0
BL-14128,AUS-01,pilot,1,2025-04-25T06:10:31,2025-04-25T08:10:31,Days,Store replen,3,0,0,96.3,1,0,0
BL-14129,AUS-01,pilot,1,2025-04-25T14:45:03,2025-04-25T16:45:03,Swing,DTC web,5,0,0,80.7,0,0,0
BL-14130,AUS-01,pilot,1,2025-04-25T14:34:43,2025-04-25T16:34:43,Swing,Marketplace,5,0,0,98.9,0,0,0
BL-14131,AUS-01,pilot,1,2025-04-25T14:20:31,2025-04-25T16:20:31,Swing,DTC web,2,1,0,64.1,0,0,0
BL-14132,AUS-01,pilot,1,2025-04-25T14:51:33,2025-04-25T16:51:33,Swing,DTC web,4,0,0,82.0,0,0,0
BL-14133,AUS-01,pilot,1,2025-04-25T22:48:27,2025-04-26T00:48:27,Night,DTC web,1,1,0,47.4,0,0,0
BL-14134,AUS-01,pilot,1,2025-04-25T22:35:17,2025-04-26T00:35:17,Night,DTC web,3,0,0,84.1,2,1,0
BL-14135,AUS-01,pilot,1,2025-04-25T22:30:35,2025-04-26T00:30:35,Night,DTC web,1,1,0,49.2,0,0,0
BL-14136,AUS-01,pilot,1,2025-04-25T22:36:36,2025-04-26T00:36:36,Night,DTC web,3,0,0,65.1,0,0,0
