order_id,step_id,step_name,step_seq,started_at,ended_at,dwell_minutes
BL-13499,stage_ship,Stage & ship,6,2025-04-09T23:59:55,2025-04-10T00:13:07,13.2
BL-13500,wave_release,Wave release,1,2025-04-10T06:23:14,2025-04-10T06:27:38,4.4
BL-13500,slot_locate,Slot locate,2,2025-04-10T06:27:38,2025-04-10T06:33:32,5.9
BL-13500,pick,Pick,3,2025-04-10T06:33:32,2025-04-10T07:05:08,31.6
BL-13500,pack,Pack,4,2025-04-10T07:05:08,2025-04-10T07:12:02,6.9
BL-13500,qc,QC gate,5,2025-04-10T07:12:02,2025-04-10T07:19:08,7.1
BL-13500,stage_ship,Stage & ship,6,2025-04-10T07:19:08,2025-04-10T07:24:56,5.8
BL-13501,wave_release,Wave release,1,2025-04-10T06:30:33,2025-04-10T06:34:09,3.6
BL-13501,slot_locate,Slot locate,2,2025-04-10T06:34:09,2025-04-10T06:38:21,4.2
BL-13501,pick,Pick,3,2025-04-10T06:38:21,2025-04-10T07:28:45,50.4
BL-13501,pack,Pack,4,2025-04-10T07:28:45,2025-04-10T07:41:27,12.7
BL-13501,qc,QC gate,5,2025-04-10T07:41:27,2025-04-10T07:50:57,9.5
BL-13501,stage_ship,Stage & ship,6,2025-04-10T07:50:57,2025-04-10T07:58:03,7.1
BL-13502,wave_release,Wave release,1,2025-04-10T06:23:12,2025-04-10T06:26:06,2.9
BL-13502,slot_locate,Slot locate,2,2025-04-10T06:26:06,2025-04-10T06:30:18,4.2
BL-13502,pick,Pick,3,2025-04-10T06:30:18,2025-04-10T06:58:30,28.2
BL-13502,pack,Pack,4,2025-04-10T06:58:30,2025-04-10T07:07:48,9.3
BL-13502,qc,QC gate,5,2025-04-10T07:07:48,2025-04-10T07:15:00,7.2
BL-13502,stage_ship,Stage & ship,6,2025-04-10T07:15:00,2025-04-10T07:22:36,7.6
BL-13503,wave_release,Wave release,1,2025-04-10T06:16:13,2025-04-10T06:23:49,7.6
BL-13503,slot_locate,Slot locate,2,2025-04-10T06:23:49,2025-04-10T06:32:55,9.1
BL-13503,pick,Pick,3,2025-04-10T06:32:55,2025-04-10T07:07:49,34.9
BL-13503,pack,Pack,4,2025-04-10T07:07:49,2025-04-10T07:17:49,10.0
BL-13503,qc,QC gate,5,2025-04-10T07:17:49,2025-04-10T07:32:49,15.0
BL-13503,stage_ship,Stage & ship,6,2025-04-10T07:32:49,2025-04-10T07:39:13,6.4
BL-13504,wave_release,Wave release,1,2025-04-10T06:32:25,2025-04-10T06:37:19,4.9
BL-13504,slot_locate,Slot locate,2,2025-04-10T06:37:19,2025-04-10T06:42:07,4.8
BL-13504,pick,Pick,3,2025-04-10T06:42:07,2025-04-10T06:58:19,16.2
BL-13504,pack,Pack,4,2025-04-10T06:58:19,2025-04-10T07:05:07,6.8
BL-13504,qc,QC gate,5,2025-04-10T07:05:07,2025-04-10T07:16:37,11.5
BL-13504,stage_ship,Stage & ship,6,2025-04-10T07:16:37,2025-04-10T07:22:01,5.4
BL-13505,wave_release,Wave release,1,2025-04-10T14:13:07,2025-04-10T14:17:43,4.6
BL-13505,slot_locate,Slot locate,2,2025-04-10T14:17:43,2025-04-10T14:25:07,7.4
BL-13505,pick,Pick,3,2025-04-10T14:25:07,2025-04-10T15:14:25,49.3
BL-13505,pack,Pack,4,2025-04-10T15:14:25,2025-04-10T15:33:01,18.6
BL-13505,qc,QC gate,5,2025-04-10T15:33:01,2025-04-10T15:49:43,16.7
BL-13505,stage_ship,Stage & ship,6,2025-04-10T15:49:43,2025-04-10T15:57:07,7.4
BL-13506,wave_release,Wave release,1,2025-04-10T14:44:46,2025-04-10T14:48:04,3.3
BL-13506,slot_locate,Slot locate,2,2025-04-10T14:48:04,2025-04-10T14:52:16,4.2
BL-13506,pick,Pick,3,2025-04-10T14:52:16,2025-04-10T15:21:28,29.2
BL-13506,pack,Pack,4,2025-04-10T15:21:28,2025-04-10T15:40:10,18.7
BL-13506,qc,QC gate,5,2025-04-10T15:40:10,2025-04-10T15:56:40,16.5
BL-13506,stage_ship,Stage & ship,6,2025-04-10T15:56:40,2025-04-10T16:04:52,8.2
BL-13507,wave_release,Wave release,1,2025-04-10T14:38:10,2025-04-10T14:45:10,7.0
BL-13507,slot_locate,Slot locate,2,2025-04-10T14:45:10,2025-04-10T14:52:22,7.2
BL-13507,pick,Pick,3,2025-04-10T14:52:22,2025-04-10T15:33:22,41.0
BL-13507,pack,Pack,4,2025-04-10T15:33:22,2025-04-10T15:43:52,10.5
BL-13507,qc,QC gate,5,2025-04-10T15:43:52,2025-04-10T15:59:22,15.5
BL-13507,stage_ship,Stage & ship,6,2025-04-10T15:59:22,2025-04-10T16:05:52,6.5
BL-13508,wave_release,Wave release,1,2025-04-10T14:45:33,2025-04-10T14:49:21,3.8
BL-13508,slot_locate,Slot locate,2,2025-04-10T14:49:21,2025-04-10T14:56:21,7.0
BL-13508,pick,Pick,3,2025-04-10T14:56:21,2025-04-10T15:22:03,25.7
BL-13508,pack,Pack,4,2025-04-10T15:22:03,2025-04-10T15:32:03,10.0
BL-13508,qc,QC gate,5,2025-04-10T15:32:03,2025-04-10T15:45:21,13.3
BL-13508,stage_ship,Stage & ship,6,2025-04-10T15:45:21,2025-04-10T15:53:27,8.1
BL-13509,wave_release,Wave release,1,2025-04-10T14:37:08,2025-04-10T14:42:56,5.8
BL-13509,slot_locate,Slot locate,2,2025-04-10T14:42:56,2025-04-10T14:50:02,7.1
BL-13509,pick,Pick,3,2025-04-10T14:50:02,2025-04-10T15:31:32,41.5
BL-13509,pack,Pack,4,2025-04-10T15:31:32,2025-04-10T15:41:20,9.8
BL-13509,qc,QC gate,5,2025-04-10T15:41:20,2025-04-10T15:50:26,9.1
BL-13509,stage_ship,Stage & ship,6,2025-04-10T15:50:26,2025-04-10T15:56:32,6.1
BL-13510,wave_release,Wave release,1,2025-04-10T14:39:10,2025-04-10T14:42:40,3.5
BL-13510,slot_locate,Slot locate,2,2025-04-10T14:42:40,2025-04-10T14:50:04,7.4
BL-13510,pick,Pick,3,2025-04-10T14:50:04,2025-04-10T15:12:46,22.7
BL-13510,pack,Pack,4,2025-04-10T15:12:46,2025-04-10T15:24:40,11.9
BL-13510,qc,QC gate,5,2025-04-10T15:24:40,2025-04-10T15:32:58,8.3
BL-13510,stage_ship,Stage & ship,6,2025-04-10T15:32:58,2025-04-10T15:41:22,8.4
BL-13511,wave_release,Wave release,1,2025-04-10T22:37:19,2025-04-10T22:45:13,7.9
BL-13511,slot_locate,Slot locate,2,2025-04-10T22:45:13,2025-04-10T22:49:25,4.2
BL-13511,pick,Pick,3,2025-04-10T22:49:25,2025-04-10T23:11:19,21.9
BL-13511,pack,Pack,4,2025-04-10T23:11:19,2025-04-10T23:20:19,9.0
BL-13511,qc,QC gate,5,2025-04-10T23:20:19,2025-04-10T23:36:13,15.9
BL-13511,stage_ship,Stage & ship,6,2025-04-10T23:36:13,2025-04-10T23:40:25,4.2
BL-13512,wave_release,Wave release,1,2025-04-10T22:22:13,2025-04-10T22:25:13,3.0
BL-13512,slot_locate,Slot locate,2,2025-04-10T22:25:13,2025-04-10T22:33:37,8.4
BL-13512,pick,Pick,3,2025-04-10T22:33:37,2025-04-10T23:13:19,39.7
BL-13512,pack,Pack,4,2025-04-10T23:13:19,2025-04-10T23:26:37,13.3
BL-13512,qc,QC gate,5,2025-04-10T23:26:37,2025-04-10T23:40:07,13.5
BL-13512,stage_ship,Stage & ship,6,2025-04-10T23:59:01,2025-04-11T00:09:07,10.1
BL-13513,wave_release,Wave release,1,2025-04-10T22:09:07,2025-04-10T22:16:31,7.4
BL-13513,slot_locate,Slot locate,2,2025-04-10T22:16:31,2025-04-10T22:26:13,9.7
BL-13513,pick,Pick,3,2025-04-10T22:26:13,2025-04-10T22:45:07,18.9
BL-13513,pack,Pack,4,2025-04-10T22:45:07,2025-04-10T22:54:19,9.2
BL-13513,qc,QC gate,5,2025-04-10T22:54:19,2025-04-10T23:08:01,13.7
BL-13513,stage_ship,Stage & ship,6,2025-04-10T23:08:01,2025-04-10T23:12:55,4.9
BL-13514,wave_release,Wave release,1,2025-04-10T22:21:03,2025-04-10T22:23:45,2.7
BL-13514,slot_locate,Slot locate,2,2025-04-10T22:23:45,2025-04-10T22:32:03,8.3
BL-13514,pick,Pick,3,2025-04-10T22:32:03,2025-04-10T22:48:15,16.2
BL-13514,pack,Pack,4,2025-04-10T22:48:15,2025-04-10T22:57:09,8.9
BL-13514,qc,QC gate,5,2025-04-10T22:57:09,2025-04-10T23:04:39,7.5
BL-13514,stage_ship,Stage & ship,6,2025-04-10T23:04:39,2025-04-10T23:19:39,15.0
BL-13515,wave_release,Wave release,1,2025-04-10T22:13:36,2025-04-10T22:23:54,10.3
BL-13515,slot_locate,Slot locate,2,2025-04-10T22:23:54,2025-04-10T22:29:36,5.7
BL-13515,pick,Pick,3,2025-04-10T22:29:36,2025-04-10T23:31:24,61.8
BL-13515,pack,Pack,4,2025-04-10T23:31:24,2025-04-10T23:43:00,11.6
BL-13515,qc,QC gate,5,2025-04-10T23:43:00,2025-04-11T00:02:00,19.0
BL-13515,stage_ship,Stage & ship,6,2025-04-11T00:02:00,2025-04-11T00:14:00,12.0
BL-13516,wave_release,Wave release,1,2025-04-10T22:13:10,2025-04-10T22:19:22,6.2
BL-13516,slot_locate,Slot locate,2,2025-04-10T22:19:22,2025-04-10T22:26:58,7.6
BL-13516,pick,Pick,3,2025-04-10T22:26:58,2025-04-10T22:59:16,32.3
BL-13516,pack,Pack,4,2025-04-10T22:59:16,2025-04-10T23:08:16,9.0
BL-13516,qc,QC gate,5,2025-04-10T23:08:16,2025-04-10T23:09:28,1.2
BL-13516,stage_ship,Stage & ship,6,2025-04-10T23:09:28,2025-04-10T23:16:16,6.8
BL-13517,wave_release,Wave release,1,2025-04-10T06:14:24,2025-04-10T06:20:36,6.2
BL-13517,slot_locate,Slot locate,2,2025-04-10T06:20:36,2025-04-10T06:27:30,6.9
BL-13517,pick,Pick,3,2025-04-10T06:27:30,2025-04-10T06:56:48,29.3
BL-13517,pack,Pack,4,2025-04-10T06:56:48,2025-04-10T07:18:36,21.8
BL-13517,qc,QC gate,5,2025-04-10T07:18:36,2025-04-10T07:30:12,11.6
BL-13517,stage_ship,Stage & ship,6,2025-04-10T07:30:12,2025-04-10T07:36:36,6.4
BL-13518,wave_release,Wave release,1,2025-04-10T06:14:07,2025-04-10T06:24:01,9.9
BL-13518,slot_locate,Slot locate,2,2025-04-10T06:24:01,2025-04-10T06:30:01,6.0
BL-13518,pick,Pick,3,2025-04-10T06:30:01,2025-04-10T07:11:07,41.1
BL-13518,pack,Pack,4,2025-04-10T07:11:07,2025-04-10T07:18:43,7.6
BL-13518,qc,QC gate,5,2025-04-10T07:18:43,2025-04-10T07:22:55,4.2
BL-13518,stage_ship,Stage & ship,6,2025-04-10T07:22:55,2025-04-10T07:31:37,8.7
BL-13519,wave_release,Wave release,1,2025-04-10T06:44:21,2025-04-10T06:51:09,6.8
BL-13519,slot_locate,Slot locate,2,2025-04-10T06:51:09,2025-04-10T06:58:15,7.1
BL-13519,pick,Pick,3,2025-04-10T06:58:15,2025-04-10T07:31:45,33.5
BL-13519,pack,Pack,4,2025-04-10T07:31:45,2025-04-10T07:40:45,9.0
BL-13519,qc,QC gate,5,2025-04-10T07:40:45,2025-04-10T07:55:09,14.4
BL-13519,stage_ship,Stage & ship,6,2025-04-10T07:55:09,2025-04-10T08:05:33,10.4
BL-13520,wave_release,Wave release,1,2025-04-10T06:44:31,2025-04-10T06:49:31,5.0
BL-13520,slot_locate,Slot locate,2,2025-04-10T06:49:31,2025-04-10T06:53:13,3.7
BL-13520,pick,Pick,3,2025-04-10T06:53:13,2025-04-10T07:43:55,50.7
BL-13520,pack,Pack,4,2025-04-10T07:43:55,2025-04-10T07:59:13,15.3
BL-13520,qc,QC gate,5,2025-04-10T07:59:13,2025-04-10T08:12:37,13.4
BL-13520,stage_ship,Stage & ship,6,2025-04-10T08:12:37,2025-04-10T08:22:31,9.9
BL-13521,wave_release,Wave release,1,2025-04-10T06:36:06,2025-04-10T06:39:30,3.4
BL-13521,slot_locate,Slot locate,2,2025-04-10T06:39:30,2025-04-10T06:51:54,12.4
BL-13521,pick,Pick,3,2025-04-10T06:51:54,2025-04-10T07:31:36,39.7
BL-13521,pack,Pack,4,2025-04-10T07:31:36,2025-04-10T07:45:24,13.8
BL-13521,qc,QC gate,5,2025-04-10T07:45:24,2025-04-10T07:58:12,12.8
BL-13521,stage_ship,Stage & ship,6,2025-04-10T07:58:12,2025-04-10T08:07:36,9.4
BL-13522,wave_release,Wave release,1,2025-04-10T06:19:33,2025-04-10T06:23:33,4.0
BL-13522,slot_locate,Slot locate,2,2025-04-10T06:23:33,2025-04-10T06:27:21,3.8
BL-13522,pick,Pick,3,2025-04-10T06:27:21,2025-04-10T07:05:03,37.7
BL-13522,pack,Pack,4,2025-04-10T07:20:51,2025-04-10T07:37:33,16.7
BL-13522,qc,QC gate,5,2025-04-10T07:37:33,2025-04-10T07:57:33,20.0
BL-13522,stage_ship,Stage & ship,6,2025-04-10T07:57:33,2025-04-10T08:10:51,13.3
BL-13523,wave_release,Wave release,1,2025-04-10T06:23:49,2025-04-10T06:36:55,13.1
BL-13523,slot_locate,Slot locate,2,2025-04-10T06:36:55,2025-04-10T06:45:07,8.2
BL-13523,pick,Pick,3,2025-04-10T06:45:07,2025-04-10T07:20:31,35.4
BL-13523,pack,Pack,4,2025-04-10T07:20:31,2025-04-10T07:30:25,9.9
BL-13523,qc,QC gate,5,2025-04-10T07:30:25,2025-04-10T07:56:49,26.4
BL-13523,stage_ship,Stage & ship,6,2025-04-10T07:56:49,2025-04-10T08:02:13,5.4
BL-13524,wave_release,Wave release,1,2025-04-10T06:10:33,2025-04-10T06:15:03,4.5
BL-13524,slot_locate,Slot locate,2,2025-04-10T06:15:03,2025-04-10T06:23:39,8.6
BL-13524,pick,Pick,3,2025-04-10T06:23:39,2025-04-10T07:18:09,54.5
BL-13524,pack,Pack,4,2025-04-10T07:18:09,2025-04-10T07:27:09,9.0
BL-13524,qc,QC gate,5,2025-04-10T07:27:09,2025-04-10T07:39:45,12.6
BL-13524,stage_ship,Stage & ship,6,2025-04-10T07:39:45,2025-04-10T07:48:57,9.2
BL-13525,wave_release,Wave release,1,2025-04-10T06:41:11,2025-04-10T06:47:47,6.6
BL-13525,slot_locate,Slot locate,2,2025-04-10T06:47:47,2025-04-10T06:57:41,9.9
BL-13525,pick,Pick,3,2025-04-10T06:57:41,2025-04-10T07:47:05,49.4
BL-13525,pack,Pack,4,2025-04-10T07:47:05,2025-04-10T08:11:05,24.0
BL-13525,qc,QC gate,5,2025-04-10T08:11:05,2025-04-10T08:27:47,16.7
BL-13525,stage_ship,Stage & ship,6,2025-04-10T08:27:47,2025-04-10T08:34:23,6.6
BL-13526,wave_release,Wave release,1,2025-04-10T06:22:44,2025-04-10T06:28:56,6.2
BL-13526,slot_locate,Slot locate,2,2025-04-10T06:28:56,2025-04-10T06:34:14,5.3
BL-13526,pick,Pick,3,2025-04-10T06:34:14,2025-04-10T07:17:32,43.3
BL-13526,pack,Pack,4,2025-04-10T07:17:32,2025-04-10T07:36:02,18.5
BL-13526,qc,QC gate,5,2025-04-10T07:36:02,2025-04-10T07:44:38,8.6
BL-13526,stage_ship,Stage & ship,6,2025-04-10T07:44:38,2025-04-10T07:55:50,11.2
BL-13527,wave_release,Wave release,1,2025-04-10T14:45:26,2025-04-10T14:50:26,5.0
BL-13527,slot_locate,Slot locate,2,2025-04-10T14:50:26,2025-04-10T14:58:02,7.6
BL-13527,pick,Pick,3,2025-04-10T14:58:02,2025-04-10T15:45:56,47.9
BL-13527,pack,Pack,4,2025-04-10T15:45:56,2025-04-10T15:54:44,8.8
BL-13527,qc,QC gate,5,2025-04-10T15:54:44,2025-04-10T16:09:38,14.9
BL-13527,stage_ship,Stage & ship,6,2025-04-10T16:09:38,2025-04-10T16:15:50,6.2
BL-13528,wave_release,Wave release,1,2025-04-10T14:27:35,2025-04-10T14:32:05,4.5
BL-13528,slot_locate,Slot locate,2,2025-04-10T14:32:05,2025-04-10T14:40:23,8.3
BL-13528,pick,Pick,3,2025-04-10T14:40:23,2025-04-10T15:19:05,38.7
BL-13528,pack,Pack,4,2025-04-10T15:19:05,2025-04-10T15:33:23,14.3
BL-13528,qc,QC gate,5,2025-04-10T15:33:23,2025-04-10T15:43:41,10.3
BL-13528,stage_ship,Stage & ship,6,2025-04-10T15:43:41,2025-04-10T15:52:41,9.0
BL-13529,wave_release,Wave release,1,2025-04-10T14:13:49,2025-04-10T14:19:01,5.2
BL-13529,slot_locate,Slot locate,2,2025-04-10T14:19:01,2025-04-10T14:25:31,6.5
BL-13529,pick,Pick,3,2025-04-10T14:25:31,2025-04-10T15:15:37,50.1
BL-13529,pack,Pack,4,2025-04-10T15:15:37,2025-04-10T15:28:55,13.3
BL-13529,qc,QC gate,5,2025-04-10T15:28:55,2025-04-10T15:41:07,12.2
BL-13529,stage_ship,Stage & ship,6,2025-04-10T15:41:07,2025-04-10T15:49:37,8.5
BL-13530,wave_release,Wave release,1,2025-04-10T14:13:21,2025-04-10T14:18:09,4.8
BL-13530,slot_locate,Slot locate,2,2025-04-10T14:18:09,2025-04-10T14:23:27,5.3
BL-13530,pick,Pick,3,2025-04-10T14:23:27,2025-04-10T15:11:09,47.7
BL-13530,pack,Pack,4,2025-04-10T15:19:39,2025-04-10T15:36:03,16.4
BL-13530,qc,QC gate,5,2025-04-10T15:36:03,2025-04-10T15:39:21,3.3
BL-13530,stage_ship,Stage & ship,6,2025-04-10T15:39:21,2025-04-10T15:48:09,8.8
BL-13531,wave_release,Wave release,1,2025-04-10T14:48:01,2025-04-10T14:54:49,6.8
BL-13531,slot_locate,Slot locate,2,2025-04-10T14:54:49,2025-04-10T15:02:13,7.4
BL-13531,pick,Pick,3,2025-04-10T15:02:13,2025-04-10T15:41:43,39.5
BL-13531,pack,Pack,4,2025-04-10T15:41:43,2025-04-10T16:06:55,25.2
BL-13531,qc,QC gate,5,2025-04-10T16:14:31,2025-04-10T16:31:19,16.8
BL-13531,stage_ship,Stage & ship,6,2025-04-10T16:31:19,2025-04-10T16:37:19,6.0
BL-13532,wave_release,Wave release,1,2025-04-10T14:21:09,2025-04-10T14:27:27,6.3
BL-13532,slot_locate,Slot locate,2,2025-04-10T14:27:27,2025-04-10T14:34:15,6.8
BL-13532,pick,Pick,3,2025-04-10T14:34:15,2025-04-10T14:56:45,22.5
BL-13532,pack,Pack,4,2025-04-10T14:56:45,2025-04-10T15:08:09,11.4
BL-13532,qc,QC gate,5,2025-04-10T15:08:09,2025-04-10T15:09:33,1.4
BL-13532,stage_ship,Stage & ship,6,2025-04-10T15:09:33,2025-04-10T15:19:45,10.2
BL-13533,wave_release,Wave release,1,2025-04-10T14:24:24,2025-04-10T14:28:42,4.3
BL-13533,slot_locate,Slot locate,2,2025-04-10T14:28:42,2025-04-10T14:40:42,12.0
BL-13533,pick,Pick,3,2025-04-10T14:40:42,2025-04-10T15:22:18,41.6
BL-13533,pack,Pack,4,2025-04-10T15:22:18,2025-04-10T15:34:48,12.5
BL-13533,qc,QC gate,5,2025-04-10T15:34:48,2025-04-10T15:57:48,23.0
BL-13533,stage_ship,Stage & ship,6,2025-04-10T15:57:48,2025-04-10T16:04:06,6.3
BL-13534,wave_release,Wave release,1,2025-04-10T14:24:25,2025-04-10T14:29:19,4.9
BL-13534,slot_locate,Slot locate,2,2025-04-10T14:29:19,2025-04-10T14:36:31,7.2
BL-13534,pick,Pick,3,2025-04-10T14:36:31,2025-04-10T15:16:43,40.2
BL-13534,pack,Pack,4,2025-04-10T15:16:43,2025-04-10T15:28:13,11.5
BL-13534,qc,QC gate,5,2025-04-10T15:28:13,2025-04-10T15:38:13,10.0
BL-13534,stage_ship,Stage & ship,6,2025-04-10T15:38:13,2025-04-10T15:45:43,7.5
BL-13535,wave_release,Wave release,1,2025-04-10T14:35:03,2025-04-10T14:41:51,6.8
BL-13535,slot_locate,Slot locate,2,2025-04-10T14:41:51,2025-04-10T14:47:39,5.8
BL-13535,pick,Pick,3,2025-04-10T14:47:39,2025-04-10T15:00:33,12.9
BL-13535,pack,Pack,4,2025-04-10T15:00:33,2025-04-10T15:16:33,16.0
BL-13535,qc,QC gate,5,2025-04-10T15:16:33,2025-04-10T15:19:09,2.6
BL-13535,stage_ship,Stage & ship,6,2025-04-10T15:19:09,2025-04-10T15:26:45,7.6
BL-13536,wave_release,Wave release,1,2025-04-10T14:33:43,2025-04-10T14:37:07,3.4
BL-13536,slot_locate,Slot locate,2,2025-04-10T14:37:07,2025-04-10T14:46:07,9.0
BL-13536,pick,Pick,3,2025-04-10T14:46:07,2025-04-10T15:20:49,34.7
BL-13536,pack,Pack,4,2025-04-10T15:20:49,2025-04-10T15:32:43,11.9
BL-13536,qc,QC gate,5,2025-04-10T15:32:43,2025-04-10T15:45:37,12.9
BL-13536,stage_ship,Stage & ship,6,2025-04-10T15:45:37,2025-04-10T15:51:31,5.9
BL-13537,wave_release,Wave release,1,2025-04-10T22:33:35,2025-04-10T22:38:17,4.7
BL-13537,slot_locate,Slot locate,2,2025-04-10T22:38:17,2025-04-10T22:44:47,6.5
BL-13537,pick,Pick,3,2025-04-10T22:44:47,2025-04-10T23:12:05,27.3
BL-13537,pack,Pack,4,2025-04-10T23:12:05,2025-04-10T23:37:23,25.3
BL-13537,qc,QC gate,5,2025-04-10T23:37:23,2025-04-10T23:50:17,12.9
BL-13537,stage_ship,Stage & ship,6,2025-04-10T23:50:17,2025-04-10T23:57:53,7.6
BL-13538,wave_release,Wave release,1,2025-04-10T22:19:23,2025-04-10T22:28:17,8.9
BL-13538,slot_locate,Slot locate,2,2025-04-10T22:28:17,2025-04-10T22:38:05,9.8
BL-13538,pick,Pick,3,2025-04-10T22:38:05,2025-04-10T23:15:11,37.1
BL-13538,pack,Pack,4,2025-04-10T23:15:11,2025-04-10T23:28:29,13.3
BL-13538,qc,QC gate,5,2025-04-10T23:28:29,2025-04-10T23:31:47,3.3
BL-13538,stage_ship,Stage & ship,6,2025-04-10T23:31:47,2025-04-10T23:40:11,8.4
BL-13539,wave_release,Wave release,1,2025-04-10T22:32:28,2025-04-10T22:43:28,11.0
BL-13539,slot_locate,Slot locate,2,2025-04-10T22:43:28,2025-04-10T22:54:10,10.7
BL-13539,pick,Pick,3,2025-04-10T22:54:10,2025-04-10T23:46:16,52.1
BL-13539,pack,Pack,4,2025-04-10T23:46:16,2025-04-11T00:05:34,19.3
BL-13539,qc,QC gate,5,2025-04-11T00:05:34,2025-04-11T00:23:58,18.4
BL-13539,stage_ship,Stage & ship,6,2025-04-11T00:23:58,2025-04-11T00:32:34,8.6
BL-13540,wave_release,Wave release,1,2025-04-10T22:35:16,2025-04-10T22:40:04,4.8
BL-13540,slot_locate,Slot locate,2,2025-04-10T22:40:04,2025-04-10T22:49:34,9.5
BL-13540,pick,Pick,3,2025-04-10T22:49:34,2025-04-10T23:28:10,38.6
BL-13540,pack,Pack,4,2025-04-10T23:28:10,2025-04-10T23:41:22,13.2
BL-13540,qc,QC gate,5,2025-04-10T23:41:22,2025-04-10T23:57:34,16.2
BL-13540,stage_ship,Stage & ship,6,2025-04-10T23:57:34,2025-04-11T00:13:10,15.6
BL-13541,wave_release,Wave release,1,2025-04-10T22:39:31,2025-04-10T22:43:55,4.4
BL-13541,slot_locate,Slot locate,2,2025-04-10T22:43:55,2025-04-10T22:49:13,5.3
BL-13541,pick,Pick,3,2025-04-10T22:49:13,2025-04-10T23:30:01,40.8
BL-13541,pack,Pack,4,2025-04-10T23:30:01,2025-04-10T23:38:07,8.1
BL-13541,qc,QC gate,5,2025-04-10T23:38:07,2025-04-10T23:58:13,20.1
BL-13541,stage_ship,Stage & ship,6,2025-04-10T23:58:13,2025-04-11T00:06:43,8.5
BL-13542,wave_release,Wave release,1,2025-04-10T22:28:16,2025-04-10T22:32:22,4.1
BL-13542,slot_locate,Slot locate,2,2025-04-10T22:32:22,2025-04-10T22:41:10,8.8
BL-13542,pick,Pick,3,2025-04-10T22:41:10,2025-04-10T22:54:10,13.0
BL-13542,pack,Pack,4,2025-04-10T22:54:10,2025-04-10T23:04:28,10.3
BL-13542,qc,QC gate,5,2025-04-10T23:04:28,2025-04-10T23:15:10,10.7
BL-13542,stage_ship,Stage & ship,6,2025-04-10T23:15:10,2025-04-10T23:21:28,6.3
BL-13543,wave_release,Wave release,1,2025-04-10T06:24:25,2025-04-10T06:31:37,7.2
BL-13543,slot_locate,Slot locate,2,2025-04-10T06:31:37,2025-04-10T06:37:01,5.4
BL-13543,pick,Pick,3,2025-04-10T06:37:01,2025-04-10T07:20:31,43.5
BL-13543,pack,Pack,4,2025-04-10T07:20:31,2025-04-10T07:34:43,14.2
BL-13543,qc,QC gate,5,2025-04-10T07:34:43,2025-04-10T07:48:31,13.8
BL-13543,stage_ship,Stage & ship,6,2025-04-10T07:48:31,2025-04-10T07:54:13,5.7
BL-13544,wave_release,Wave release,1,2025-04-10T06:15:26,2025-04-10T06:21:38,6.2
BL-13544,slot_locate,Slot locate,2,2025-04-10T06:21:38,2025-04-10T06:26:44,5.1
BL-13544,pick,Pick,3,2025-04-10T06:26:44,2025-04-10T06:55:32,28.8
BL-13544,pack,Pack,4,2025-04-10T06:55:32,2025-04-10T07:13:14,17.7
BL-13544,qc,QC gate,5,2025-04-10T07:13:14,2025-04-10T07:25:20,12.1
BL-13544,stage_ship,Stage & ship,6,2025-04-10T07:25:20,2025-04-10T07:32:44,7.4
BL-13545,wave_release,Wave release,1,2025-04-10T06:49:12,2025-04-10T06:52:48,3.6
BL-13545,slot_locate,Slot locate,2,2025-04-10T06:52:48,2025-04-10T06:59:00,6.2
BL-13545,pick,Pick,3,2025-04-10T06:59:00,2025-04-10T07:20:00,21.0
BL-13545,pack,Pack,4,2025-04-10T07:20:00,2025-04-10T07:31:42,11.7
BL-13545,qc,QC gate,5,2025-04-10T07:31:42,2025-04-10T07:34:06,2.4
BL-13545,stage_ship,Stage & ship,6,2025-04-10T07:43:24,2025-04-10T07:53:00,9.6
BL-13546,wave_release,Wave release,1,2025-04-10T14:26:23,2025-04-10T14:32:11,5.8
BL-13546,slot_locate,Slot locate,2,2025-04-10T14:32:11,2025-04-10T14:37:23,5.2
BL-13546,pick,Pick,3,2025-04-10T14:37:23,2025-04-10T15:14:41,37.3
BL-13546,pack,Pack,4,2025-04-10T15:14:41,2025-04-10T15:29:05,14.4
BL-13546,qc,QC gate,5,2025-04-10T15:29:05,2025-04-10T15:52:59,23.9
BL-13546,stage_ship,Stage & ship,6,2025-04-10T15:52:59,2025-04-10T16:00:05,7.1
BL-13547,wave_release,Wave release,1,2025-04-10T14:34:35,2025-04-10T14:39:17,4.7
BL-13547,slot_locate,Slot locate,2,2025-04-10T14:39:17,2025-04-10T14:44:59,5.7
BL-13547,pick,Pick,3,2025-04-10T14:44:59,2025-04-10T15:31:11,46.2
BL-13547,pack,Pack,4,2025-04-10T15:31:11,2025-04-10T15:45:17,14.1
BL-13547,qc,QC gate,5,2025-04-10T15:45:17,2025-04-10T16:03:17,18.0
BL-13547,stage_ship,Stage & ship,6,2025-04-10T16:03:17,2025-04-10T16:15:59,12.7
BL-13548,wave_release,Wave release,1,2025-04-10T22:15:18,2025-04-10T22:21:00,5.7
BL-13548,slot_locate,Slot locate,2,2025-04-10T22:21:00,2025-04-10T22:28:18,7.3
BL-13548,pick,Pick,3,2025-04-10T22:28:18,2025-04-10T22:57:30,29.2
BL-13548,pack,Pack,4,2025-04-10T22:57:30,2025-04-10T23:09:48,12.3
BL-13548,qc,QC gate,5,2025-04-10T23:09:48,2025-04-10T23:14:48,5.0
